source_relative_path,part_id,mesh_header,vertices,triangles,node,node_start,node_end,parent_node,parent_start,parent_end,local_tx,local_ty,local_tz,tx,ty,tz,bounds,repair_rule,repair_reason,texture_source,assessment
"datan\common\g_legs37_sts.gx","nova_mob_g_legs37_sts","0x1B97","367","322","legs","0x7F","0xCEA8","C:\Program Files\Nova1492AR\data\legsG3_.gx","0x0","0xCEB3","0","1.526396","-0","0","1.526396","0","-0.705175;0.003068;-1.976316|0.690918;1.650985;0.59142","","","C:\Program Files (x86)\Nova1492\datan\common\legsG3_.TGA","pass"
"datan\common\g_legs37_sts.gx","nova_mob_g_legs37_sts","0x7C1D","4","2","Box64","0x79B8","0x7D98","legs","0x7F","0xCEA8","-0.268508","0.175008","-0.123369","-0.268508","1.701404","-0.123369","-0.321017;1.563985;-0.26415|-0.216;1.838822;0.017411","","","C:\Program Files (x86)\Nova1492\datan\common\legsG3_.TGA","pass"
"datan\common\g_legs37_sts.gx","nova_mob_g_legs37_sts","0x8008","4","2","Box67","0x7DA3","0x8183","legs","0x7F","0xCEA8","-0.268508","-0.175008","-0.123369","-0.268508","1.351389","-0.123369","-0.321017;1.21397;-0.26415|-0.215999;1.488807;0.017411","","","C:\Program Files (x86)\Nova1492\datan\common\legsG3_.TGA","pass"
"datan\common\g_legs37_sts.gx","nova_mob_g_legs37_sts","0x83F3","4","2","Box63","0x818E","0x856E","legs","0x7F","0xCEA8","-0.292237","0.175008","-0.040282","-0.292237","1.701404","-0.040282","-0.349702;1.563985;-0.185433|-0.234771;1.838822;0.104869","","","C:\Program Files (x86)\Nova1492\datan\common\legsG3_.TGA","pass"
"datan\common\g_legs37_sts.gx","nova_mob_g_legs37_sts","0x87DE","4","2","Box66","0x8579","0x8959","legs","0x7F","0xCEA8","-0.292237","-0.175008","-0.040282","-0.292237","1.351389","-0.040282","-0.349702;1.21397;-0.185433|-0.234771;1.488807;0.104869","","","C:\Program Files (x86)\Nova1492\datan\common\legsG3_.TGA","pass"
"datan\common\g_legs37_sts.gx","nova_mob_g_legs37_sts","0x8BC9","4","2","Box68","0x8964","0x8D44","legs","0x7F","0xCEA8","-0.29139","0.175008","0.046122","-0.29139","1.701404","0.046122","-0.349079;1.563985;-0.091445|-0.2337;1.838822;0.183689","","","C:\Program Files (x86)\Nova1492\datan\common\legsG3_.TGA","pass"
"datan\common\g_legs37_sts.gx","nova_mob_g_legs37_sts","0x8FB4","4","2","Box65","0x8D4F","0x912F","legs","0x7F","0xCEA8","-0.29139","-0.175008","0.046122","-0.29139","1.351389","0.046122","-0.349079;1.21397;-0.091444|-0.2337;1.488807;0.183689","","","C:\Program Files (x86)\Nova1492\datan\common\legsG3_.TGA","pass"
"datan\common\g_legs37_sts.gx","nova_mob_g_legs37_sts","0x939E","4","2","BB01","0x913A","0x9519","legs","0x7F","0xCEA8","0.288209","0.175008","0.046122","0.288209","1.701404","0.046122","0.230519;1.563985;-0.091445|0.345898;1.838822;0.183689","","","C:\Program Files (x86)\Nova1492\datan\common\legsG3_.TGA","pass"
"datan\common\g_legs37_sts.gx","nova_mob_g_legs37_sts","0x9788","4","2","BB02","0x9524","0x9903","legs","0x7F","0xCEA8","0.289055","0.175008","-0.040282","0.289055","1.701404","-0.040282","0.23159;1.563985;-0.185433|0.346521;1.838822;0.104869","","","C:\Program Files (x86)\Nova1492\datan\common\legsG3_.TGA","pass"
"datan\common\g_legs37_sts.gx","nova_mob_g_legs37_sts","0x9B72","4","2","BB03","0x990E","0x9CED","legs","0x7F","0xCEA8","0.265327","0.175008","-0.123369","0.265327","1.701404","-0.123369","0.212818;1.563985;-0.26415|0.317836;1.838822;0.017411","","","C:\Program Files (x86)\Nova1492\datan\common\legsG3_.TGA","pass"
"datan\common\g_legs37_sts.gx","nova_mob_g_legs37_sts","0x9F5D","4","2","Box42","0x9CF8","0xA0D8","legs","0x7F","0xCEA8","0.265327","-0.175008","-0.123369","0.265327","1.351389","-0.123369","0.212818;1.21397;-0.26415|0.317836;1.488807;0.017411","","","C:\Program Files (x86)\Nova1492\datan\common\legsG3_.TGA","pass"
"datan\common\g_legs37_sts.gx","nova_mob_g_legs37_sts","0xA348","4","2","Box41","0xA0E3","0xA4C3","legs","0x7F","0xCEA8","0.289055","-0.175008","-0.040282","0.289055","1.351389","-0.040282","0.23159;1.21397;-0.185433|0.346521;1.488807;0.104869","","","C:\Program Files (x86)\Nova1492\datan\common\legsG3_.TGA","pass"
"datan\common\g_legs37_sts.gx","nova_mob_g_legs37_sts","0xA733","4","2","Box40","0xA4CE","0xA8AE","legs","0x7F","0xCEA8","0.288209","-0.175008","0.046122","0.288209","1.351389","0.046122","0.230519;1.21397;-0.091444|0.345898;1.488807;0.183689","","","C:\Program Files (x86)\Nova1492\datan\common\legsG3_.TGA","pass"
"datan\common\g_legs37_sts.gx","nova_mob_g_legs37_sts","0xAE91","13","10","Box50","0xA8B9","0xB1E0","legs","0x7F","0xCEA8","-0.176134","-0.469757","-0.123912","-0.176134","1.056639","-0.123912","-0.662235;0.353802;-0.535903|0.075419;1.446488;0.073299","","","C:\Program Files (x86)\Nova1492\datan\common\legsG3_.TGA","pass"
"datan\common\g_legs37_sts.gx","nova_mob_g_legs37_sts","0xB7C3","13","10","Box49","0xB1EB","0xBB12","legs","0x7F","0xCEA8","0.18257","-0.507172","-0.130465","0.18257","1.019224","-0.130465","-0.068983;0.316386;-0.542456|0.668671;1.409073;0.066745","","","C:\Program Files (x86)\Nova1492\datan\common\legsG3_.TGA","pass"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x1502","135","74","legs","0x6B","0x1EE3A","C:\Work\Temp\legG117.GX","0x0","0x1EE45","0.000078","1.811412","-0","0.000078","1.811412","0","-0.314674;0.87289;-1.607105|0.31483;2.01633;1.410269","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x3912","182","96","NGon01","0x3379","0x6135","legs","0x6B","0x1EE3A","0.226014","-0.039383","0.059487","0.226092","1.772029","0.059487","-0.62029;1.494284;-0.946265|0.395449;2.008564;0.886696","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x6DD8","35","34","Box02","0x6140","0x12410","legs","0x6B","0x1EE3A","0.411461","0.424517","-0.297282","0.411539","2.235929","-0.297282","0.187534;1.613636;-0.608225|0.635544;3.003491;-0.083109","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x8AFF","36","20","Box07","0x7867","0x12405","Box02","0x6140","0x12410","0.000408","-0.224974","-0.167606","0.411948","2.007353","-0.459941","0.279803;1.581532;-0.953416|0.544093;2.07541;-0.346693","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0xA7AB","36","28","NGon04","0x9392","0x123FA","Box07","0x7867","0x12405","0.102827","-0.308913","-0.521815","0.514774","1.632972","-0.93697","0.300546;1.424353;-1.254146|0.514774;2.044279;-0.53473","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0xC0F6","12","6","Box09","0xB15E","0x123EF","NGon04","0x9392","0x123FA","-0.10652","-0.085959","-0.01004","0.408255","1.546487","-0.933817","0.324911;1.22182;-1.099518|0.491598;1.538734;-0.853407","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0xD7B1","32","16","Box10","0xC419","0x123E4","Box09","0xB15E","0x123EF","0.131116","-0.249945","-0.147277","0.53937","1.271585","-1.026508","0.277139;0.927012;-1.298653|0.53937;1.341219;-0.665013","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0xE9C4","64","32","Box20","0xDEEC","0x10FDB","Box10","0xC419","0x123E4","0.071288","-0.241556","0.081041","0.610659","1.067226","-0.874343","0.080171;0.939941;-1.036361|0.736453;1.183081;-0.684326","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0xFD7F","26","14","Box75","0xF7E7","0x103D6","Box20","0xDEEC","0x10FDB","0.007294","-0.040006","0.171365","0.617953","1.095193","-0.700606","0.53193;1.059284;-0.731589|0.703976;1.232098;-0.412598","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x10979","26","14","Box77","0x103E1","0x10FD0","Box20","0xDEEC","0x10FDB","0.007294","-0.040006","0.171365","0.617953","1.095193","-0.700606","0.53193;1.059284;-0.731589|0.703976;1.232098;-0.412598","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x1193E","50","22","Box13","0x10FE6","0x123D9","Box10","0xC419","0x123E4","-0.131872","-0.267825","0.223236","0.407498","1.086496","-0.731031","0.272328;1.029544;-0.767433|0.544246;1.43531;-0.104345","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x130B4","35","34","Box116","0x1241B","0x1DF72","legs","0x6B","0x1EE3A","-0.423428","0.424517","-0.297282","-0.42335","2.235929","-0.297282","-0.647355;1.610572;-0.616328|-0.199345;3.008149;-0.08114","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x14B5C","36","20","Box117","0x13B43","0x1DF67","Box116","0x1241B","0x1DF72","-0.000408","-0.224974","-0.167606","-0.423759","2.014665","-0.469756","-0.555904;1.645913;-0.993429|-0.291614;2.093307;-0.366234","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x16088","36","28","NGon23","0x153EF","0x1DF5C","Box07","0x7867","0x12405","-0.102827","-0.308913","-0.521815","0.309121","1.632972","-0.93697","0.309121;1.41885;-1.240089|0.523349;2.047358;-0.536872","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x17994","12","6","Box118","0x16A3B","0x1DF51","NGon23","0x153EF","0x1DF5C","0.10652","-0.085959","-0.01004","0.415641","1.546498","-0.940423","0.332297;1.24061;-1.175786|0.498984;1.565728;-0.878631","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x18C90","32","16","Box128","0x17CB7","0x1DF46","Box09","0xB15E","0x123EF","-0.131116","-0.249945","-0.147277","0.277139","1.271585","-1.026508","0.277139;0.908763;-1.253114|0.53937;1.437601;-0.782635","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x196E3","50","22","Box122","0x193CB","0x1A17E","Box10","0xC419","0x123E4","0.131872","-0.267825","0.223236","0.671243","1.086496","-0.731031","0.534495;1.030885;-0.772525|0.806413;1.453394;-0.113669","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x1AD22","64","32","Box119","0x1A189","0x1DF3B","Box10","0xC419","0x123E4","-0.071288","-0.241556","0.081041","0.468082","1.067226","-0.874343","0.342288;0.949113;-1.027702|0.99857;1.192158;-0.68479","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x1C6DE","26","14","Box124","0x1BB45","0x1CD35","Box119","0x1A189","0x1DF3B","-0.007294","-0.040006","0.171365","0.460788","1.082516","-0.699035","0.374765;1.044625;-0.723253|0.54681;1.198265;-0.402465","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x1D8D9","26","14","Box126","0x1CD40","0x1DF30","Box119","0x1A189","0x1DF3B","-0.007294","-0.040006","0.171365","0.460788","1.082516","-0.699035","0.374765;1.044625;-0.723253|0.54681;1.198265;-0.402465","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x1E555","4","2","Box03","0x1DF7D","0x1E6D0","legs","0x6B","0x1EE3A","0.135332","0.321854","0.341498","0.13541","2.133265","0.341498","0.107263;2.055385;0.304828|0.163556;2.211146;0.378169","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs57_ppo.gx","nova_mob_g_legs57_ppo","0x1ECB4","4","2","Box129","0x1E6DB","0x1EE2F","legs","0x6B","0x1EE3A","-0.138065","0.321854","0.3405","-0.137987","2.133265","0.3405","-0.166134;2.055385;0.303829|-0.10984;2.211146;0.37717","legs_orphan_and_mirror_bounds_repair","NGon23 mirror-parent->Box07; Box128 mirror-parent->Box09; Box122 mirror-parent->Box10; Box119 mirror-parent->Box10","C:\Program Files (x86)\Nova1492\datan\common\legG117.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x1642","62","32","legs","0x6B","0x24DC","C:\Work\Temp\legG116.GX","0x0","0x2ADE","0","1.601168","-0","0","1.601168","0","-0.210266;0.852881;-0.583306|0.210266;1.601168;0.583306","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x24F4","24","12","C:\Work\Temp\legG116.GX","0x0","0x2ADE","","","","0","0","0","0","0","0","-0.488557;0.621316;-0.893177|0.488557;1.28924;-0.516336","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x2AF6","25","13","","","","","","","0","0","0","0","0","0","-0.025162;0.582503;-1.348824|0.474;1.077514;-0.884077","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x3154","25","13","","","","","","","0","0","0","0","0","0","-0.495549;0.582503;-1.348824|0.003613;1.077515;-0.884078","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x37B2","54","42","","","","","","","0","0","0","0","0","0","-0.186335;1.025378;-1.436019|0.186292;1.742375;-0.481175","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x46FC","54","42","","","","","","","0","0","0","0","0","0","-0.630695;1.021572;-1.391183|-0.104283;1.746175;-0.382391","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x5646","54","42","","","","","","","0","0","0","0","0","0","0.102176;1.023531;-1.391606|0.628589;1.748133;-0.382815","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x6590","20","10","","","","","","","0","0","0","0","0","0","-0.301155;1.086024;-0.213241|0.301155;1.236197;0.234604","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x6ACA","14","10","","","","","","","0","0","0","0","0","0","0.292622;0.853692;-0.302907|0.744354;1.299646;0.326997","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x6F44","20","10","","","","","","","0","0","0","0","0","0","0.316487;0.736714;-0.221724|0.715156;0.893777;0.248099","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x74AE","14","10","","","","","","","0","0","0","0","0","0","-0.7455;0.853692;-0.302907|-0.293768;1.299646;0.326997","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x7928","20","10","","","","","","","0","0","0","0","0","0","-0.728506;0.736714;-0.221724|-0.329837;0.893777;0.248099","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x7E92","14","6","","","","","","","0","0","0","0","0","0","0.075464;0.012997;-0.374151|0.899161;0.985843;0.450671","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x8264","14","6","","","","","","","0","0","0","0","0","0","-0.89217;0.012997;-0.374152|-0.068473;0.985844;0.45067","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x8636","52","39","","","","","","","0","0","0","0","0","0","-0.436135;0.669115;0.421638|0.439643;1.720126;1.212064","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x9640","8","4","","","","","","","0","0","0","0","0","0","-0.236497;0.762134;0.557869|0.235529;1.230818;0.886071","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0x9A12","54","20","","","","","","","0","0","0","0","0","0","-0.144565;0.345002;0.544354|0.148073;1.079178;1.494102","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0xB29E","4","2","","","","","","","0","0","0","0","0","0","-0.267442;0.725655;1.168824|0.270948;1.127576;1.203784","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0xBCAA","4","2","","","","","","","0","0","0","0","0","0","0.087005;1.363593;-0.257047|0.129309;1.567681;0.171503","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs58_pps.gx","nova_mob_g_legs58_pps","0xC6B6","4","2","","","","","","","0","0","0","0","0","0","-0.130663;1.363593;-0.257047|-0.088359;1.567681;0.171503","legs_orphan_and_mirror_bounds_repair","fire04 orphan->legs; fire05 orphan->legs; fire06 orphan->legs; fire07 orphan->legs; fire03 orphan->legs","C:\Program Files (x86)\Nova1492\datan\common\legG116.TGA","repair_applied"
"datan\common\g_legs59_hb.gx","nova_mob_g_legs59_hb","0x1B95","263","296","legs","0x7E","0xBA55","C:\Program Files\Nova1492AR\data\legG33.gx","0x0","0xBA60","-0.000029","1.299288","0","-0.000029","1.299288","0","-0.793398;0.333223;-0.697973|0.785094;1.299288;1.040616","","","C:\Program Files (x86)\Nova1492\datan\common\legG33.TGA","pass"
"datan\common\g_legs59_hb.gx","nova_mob_g_legs59_hb","0x8329","4","2","Rectangle01","0x66BC","0x84A4","legs","0x7E","0xBA55","-0.004371","-1.223038","0.202113","-0.004401","0.07625","0.202113","-0.283388;0.07625;-0.123744|0.274586;0.07625;0.52797","","","C:\Program Files (x86)\Nova1492\datan\common\legG33.TGA","pass"
"datan\common\g_legs59_hb.gx","nova_mob_g_legs59_hb","0x9D87","79","112","Loft07","0x84AF","0xBA4A","legs","0x7E","0xBA55","-0.00408","-0.836403","0.205956","-0.004109","0.462885","0.205956","-1.047382;0.015712;-1.106391|1.039079;0.463404;1.564743","","","C:\Program Files (x86)\Nova1492\datan\common\legG33.TGA","pass"
"datan\common\g_legs60_hord.gx","nova_mob_g_legs60_hord","0x1AD4","58","68","legs","0x7E","0x17392","C:\Program Files\Nova1492AR\data\legG92.gx","0x0","0x1739D","0","1.556827","-0","0","1.556827","0","-0.256153;0.936034;-0.309835|0.256153;1.55378;0.454375","","","C:\Program Files (x86)\Nova1492\datan\common\legG92.TGA","pass"
"datan\common\g_legs60_hord.gx","nova_mob_g_legs60_hord","0x43BB","24","26","Box290","0x2C63","0x4B9A","legs","0x7E","0x17392","-0.342892","-0.028595","-0.001482","-0.342892","1.528232","-0.001482","-0.641849;0.896622;-0.264646|-0.168287;1.581898;0.293283","","","C:\Program Files (x86)\Nova1492\datan\common\legG92.TGA","pass"
"datan\common\g_legs60_hord.gx","nova_mob_g_legs60_hord","0x623D","24","26","Box311","0x4BA5","0x6A1C","legs","0x7E","0x17392","0.343701","-0.028595","-0.001482","0.343701","1.528232","-0.001482","0.169095;0.896622;-0.264646|0.642658;1.581898;0.293283","","","C:\Program Files (x86)\Nova1492\datan\common\legG92.TGA","pass"
"datan\common\g_legs60_hord.gx","nova_mob_g_legs60_hord","0x83FF","26","20","Box315","0x6A27","0xE21D","legs","0x7E","0x17392","0.099789","-0.255536","-0.006891","0.099789","1.301292","-0.006891","0.028244;0.732156;-0.294632|0.386198;1.434868;0.256033","","","C:\Program Files (x86)\Nova1492\datan\common\legG92.TGA","pass"
