"source_relative_path","source_extension","category","staging_kind","unity_path","bytes"
"datan/sound/p_guy_a2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_a2.wav","33644"
"datan/sound/p_guy_a3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_a3.wav","29804"
"datan/sound/p_guy_a4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_a4.wav","29804"
"datan/sound/p_guy_a5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_a5.wav","47980"
"datan/sound/p_guy_d1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_d1.wav","41804"
"datan/sound/p_guy_h1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_h1.wav","39532"
"datan/sound/p_guy_h2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_h2.wav","35436"
"datan/sound/p_guy_o1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_o1.wav","30476"
"datan/sound/p_guy_o2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_o2.wav","21964"
"datan/sound/p_guy_o3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_o3.wav","22932"
"datan/sound/p_guy_o4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_o4.wav","29356"
"datan/sound/p_guy_o5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_o5.wav","32988"
"datan/sound/p_guy_o6.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_o6.wav","36908"
"datan/sound/p_guy_o7.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_o7.wav","33900"
"datan/sound/p_guy_o8.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_o8.wav","32988"
"datan/sound/p_guy_o9.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_o9.wav","39060"
"datan/sound/p_guy_s1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_s1.wav","31788"
"datan/sound/p_guy_s2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_s2.wav","41676"
"datan/sound/p_guy_s3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_s3.wav","23276"
"datan/sound/p_guy_s4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_s4.wav","29452"
"datan/sound/p_guy_s5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_guy_s5.wav","35436"
"datan/sound/p_lamia_a1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_a1.wav","43308"
"datan/sound/p_lamia_a2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_a2.wav","18964"
"datan/sound/p_lamia_a3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_a3.wav","44284"
"datan/sound/p_lamia_a4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_a4.wav","51132"
"datan/sound/p_lamia_a5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_a5.wav","44284"
"datan/sound/p_lamia_d1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_d1.wav","30108"
"datan/sound/p_lamia_h1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_h1.wav","41428"
"datan/sound/p_lamia_h2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_h2.wav","31212"
"datan/sound/p_lamia_o1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_o1.wav","19180"
"datan/sound/p_lamia_o2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_o2.wav","26620"
"datan/sound/p_lamia_o3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_o3.wav","41308"
"datan/sound/p_lamia_o4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_o4.wav","40268"
"datan/sound/p_lamia_o5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_o5.wav","34292"
"datan/sound/p_lamia_o6.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_o6.wav","42204"
"datan/sound/p_lamia_o7.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_o7.wav","61116"
"datan/sound/p_lamia_o8.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_o8.wav","41428"
"datan/sound/p_lamia_o9.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_o9.wav","34292"
"datan/sound/p_lamia_s1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_s1.wav","26956"
"datan/sound/p_lamia_s2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_s2.wav","30050"
"datan/sound/p_lamia_s3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_s3.wav","42092"
"datan/sound/p_lamia_s4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_s4.wav","26956"
"datan/sound/p_lamia_s5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_lamia_s5.wav","42092"
"datan/sound/p_moduk_a1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_a1.wav","49836"
"datan/sound/p_moduk_a2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_a2.wav","52588"
"datan/sound/p_moduk_a3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_a3.wav","47850"
"datan/sound/p_moduk_a4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_a4.wav","32960"
"datan/sound/p_moduk_a5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_a5.wav","47850"
"datan/sound/p_moduk_d1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_d1.wav","57364"
"datan/sound/p_moduk_h1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_h1.wav","70370"
"datan/sound/p_moduk_h2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_h2.wav","44300"
"datan/sound/p_moduk_o1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_o1.wav","32960"
"datan/sound/p_moduk_o2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_o2.wav","48654"
"datan/sound/p_moduk_o3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_o3.wav","43948"
"datan/sound/p_moduk_o4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_o4.wav","24504"
"datan/sound/p_moduk_o5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_o5.wav","42732"
"datan/sound/p_moduk_o6.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_o6.wav","68204"
"datan/sound/p_moduk_o7.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_o7.wav","79692"
"datan/sound/p_moduk_o8.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_o8.wav","68204"
"datan/sound/p_moduk_o9.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_o9.wav","44300"
"datan/sound/p_moduk_s1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_s1.wav","28748"
"datan/sound/p_moduk_s2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_s2.wav","38488"
"datan/sound/p_moduk_s3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_s3.wav","69656"
"datan/sound/p_moduk_s4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_s4.wav","69656"
"datan/sound/p_moduk_s5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_moduk_s5.wav","42732"
"datan/sound/p_prof_a1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_a1.wav","24300"
"datan/sound/p_prof_a2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_a2.wav","40580"
"datan/sound/p_prof_a3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_a3.wav","26426"
"datan/sound/p_prof_a4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_a4.wav","40580"
"datan/sound/p_prof_a5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_a5.wav","28596"
"datan/sound/p_prof_d1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_d1.wav","36140"
"datan/sound/p_prof_h1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_h1.wav","42532"
"datan/sound/p_prof_h2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_h2.wav","38516"
"datan/sound/p_prof_o1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_o1.wav","15518"
"datan/sound/p_prof_o2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_o2.wav","20124"
"datan/sound/p_prof_o3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_o3.wav","23148"
"datan/sound/p_prof_o4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_o4.wav","31376"
"datan/sound/p_prof_o5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_o5.wav","30092"
"datan/sound/p_prof_o6.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_o6.wav","39036"
"datan/sound/p_prof_o7.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_o7.wav","40940"
"datan/sound/p_prof_o8.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_o8.wav","31376"
"datan/sound/p_prof_o9.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_o9.wav","42532"
"datan/sound/p_prof_s1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_s1.wav","22530"
"datan/sound/p_prof_s2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_s2.wav","32440"
"datan/sound/p_prof_s3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_s3.wav","28052"
"datan/sound/p_prof_s4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_s4.wav","28052"
"datan/sound/p_prof_s5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_prof_s5.wav","33364"
"datan/sound/p_stone_a1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_a1.wav","20172"
"datan/sound/p_stone_a2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_a2.wav","26076"
"datan/sound/p_stone_a3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_a3.wav","19692"
"datan/sound/p_stone_a4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_a4.wav","26076"
"datan/sound/p_stone_a5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_a5.wav","19692"
"datan/sound/p_stone_d1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_d1.wav","17532"
"datan/sound/p_stone_h1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_h1.wav","24556"
"datan/sound/p_stone_h2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_h2.wav","14396"
"datan/sound/p_stone_o1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_o1.wav","21596"
"datan/sound/p_stone_o2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_o2.wav","24476"
"datan/sound/p_stone_o3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_o3.wav","26444"
"datan/sound/p_stone_o4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_o4.wav","23364"
"datan/sound/p_stone_o5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_o5.wav","22780"
"datan/sound/p_stone_o6.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_o6.wav","37180"
"datan/sound/p_stone_o7.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_o7.wav","28204"
"datan/sound/p_stone_o8.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_o8.wav","37180"
"datan/sound/p_stone_o9.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_o9.wav","21596"
"datan/sound/p_stone_s1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_s1.wav","15252"
"datan/sound/p_stone_s2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_s2.wav","18364"
"datan/sound/p_stone_s3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_s3.wav","19308"
"datan/sound/p_stone_s4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_s4.wav","18364"
"datan/sound/p_stone_s5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_stone_s5.wav","19308"
"datan/sound/p_tank_a1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_a1.wav","27852"
"datan/sound/p_tank_a2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_a2.wav","36236"
"datan/sound/p_tank_a3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_a3.wav","33252"
"datan/sound/p_tank_a4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_a4.wav","32748"
"datan/sound/p_tank_a5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_a5.wav","33252"
"datan/sound/p_tank_d1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_d1.wav","59596"
"datan/sound/p_tank_h1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_h1.wav","32048"
"datan/sound/p_tank_h2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_h2.wav","29488"
"datan/sound/p_tank_o1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_o1.wav","21548"
"datan/sound/p_tank_o2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_o2.wav","31548"
"datan/sound/p_tank_o3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_o3.wav","23448"
"datan/sound/p_tank_o4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_o4.wav","31912"
"datan/sound/p_tank_o5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_o5.wav","24972"
"datan/sound/p_tank_o6.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_o6.wav","54696"
"datan/sound/p_tank_o7.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_o7.wav","41444"
"datan/sound/p_tank_o8.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_o8.wav","27132"
"datan/sound/p_tank_o9.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_o9.wav","31912"
"datan/sound/p_tank_s1.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_s1.wav","39396"
"datan/sound/p_tank_s2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_s2.wav","43832"
"datan/sound/p_tank_s3.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_s3.wav","39588"
"datan/sound/p_tank_s4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_s4.wav","34972"
"datan/sound/p_tank_s5.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/p_tank_s5.wav","39588"
"datan/sound/raiseBall.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/raiseBall.wav","188974"
"datan/sound/skill_AcDown.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_AcDown.wav","112260"
"datan/sound/skill_AcUp.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_AcUp.wav","128612"
"datan/sound/skill_AnglGrd.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_AnglGrd.wav","158632"
"datan/sound/skill_Barrier.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_Barrier.wav","6740"
"datan/sound/skill_basic.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_basic.wav","28240"
"datan/sound/skill_Blind.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_Blind.wav","88318"
"datan/sound/skill_Blnd.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_Blnd.wav","49764"
"datan/sound/skill_BlockHeal.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_BlockHeal.wav","60012"
"datan/sound/skill_BmbRck.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_BmbRck.wav","29380"
"datan/sound/skill_CurseArea.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_CurseArea.wav","28876"
"datan/sound/skill_death.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_death.wav","134380"
"datan/sound/skill_DelayDown.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_DelayDown.wav","112260"
"datan/sound/skill_DelayUp.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_DelayUp.wav","620420"
"datan/sound/skill_Despera.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_Despera.wav","127794"
"datan/sound/skill_Doom.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_Doom.wav","22316"
"datan/sound/skill_DvlSprt.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_DvlSprt.wav","50054"
"datan/sound/skill_fall.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_fall.wav","36568"
"datan/sound/skill_fall2.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_fall2.wav","36727"
"datan/sound/skill_fall4.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_fall4.wav","19882"
"datan/sound/skill_Frz.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_Frz.wav","5952"
"datan/sound/skill_GrndBlz.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_GrndBlz.wav","32590"
"datan/sound/skill_hlyGrd.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_hlyGrd.wav","266122"
"datan/sound/skill_HpRegen.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_HpRegen.wav","119578"
"datan/sound/skill_HpUp.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_HpUp.wav","47356"
"datan/sound/skill_MBAC.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_MBAC.wav","37546"
"datan/sound/skill_MBHP.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_MBHP.wav","29030"
"datan/sound/skill_OvrWrk.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_OvrWrk.wav","17002"
"datan/sound/skill_Poison.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_Poison.wav","129810"
"datan/sound/skill_PowerDown.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_PowerDown.wav","112260"
"datan/sound/skill_PowerUp.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_PowerUp.wav","113402"
"datan/sound/skill_Rcycl.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_Rcycl.wav","8810"
"datan/sound/skill_Scan.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_Scan.wav","33390"
"datan/sound/skill_Scrfy.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_Scrfy.wav","38352"
"datan/sound/skill_SightUp.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_SightUp.wav","127562"
"datan/sound/skill_SpeedDown.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_SpeedDown.wav","112260"
"datan/sound/skill_SpeedUp.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_SpeedUp.wav","156256"
"datan/sound/skill_Stop.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_Stop.wav","137168"
"datan/sound/skill_Storm.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_Storm.wav","36394"
"datan/sound/skill_Trnsprt.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/skill_Trnsprt.wav","3690"
"datan/sound/SOUND001.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND001.wav","1008"
"datan/sound/SOUND002.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND002.wav","1151"
"datan/sound/SOUND003.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND003.wav","1151"
"datan/sound/SOUND004.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND004.wav","3825"
