source_relative_path,part_id,mesh_header,vertices,triangles,node,node_start,node_end,parent_node,parent_start,parent_end,local_tx,local_ty,local_tz,tx,ty,tz,bounds,repair_rule,repair_reason,texture_source,assessment
"datan\common\arm23_rkog.gx","nova_fire_arm23_rkog","0x115AE","8","4","","","","","","","0","0","0","0","0","0","-0.009599;-0.009599;0.000252|0.009599;0.009599;0.000252","","","C:\Program Files (x86)\Nova1492\datan\common\grid.bmp","pass"
"datan\common\arm23_rkog.gx","nova_fire_arm23_rkog","0x1184F","12","10","Object04","0x11784","0x11C89","","","","-0","-0","0.561001","-0","-0","0.561001","-0.158942;-0.176093;0.449474|0.158942;0.137648;0.740277","","","C:\Program Files (x86)\Nova1492\datan\common\grid.bmp","pass"
"datan\common\arm23_rkog.gx","nova_fire_arm23_rkog","0x11CA1","12","8","","","","","","","0","0","0","0","0","0","-0.158942;-0.176093;-0.111527|0.158942;0.137648;0.179276","","","C:\Program Files (x86)\Nova1492\datan\common\grid.bmp","pass"
"datan\common\arm23_rkog.gx","nova_fire_arm23_rkog","0x12087","16","8","","","","","","","0","0","0","0","0","0","-0.027427;-0.816662;-0.06316|0.027427;-0.176093;0.140229","","","C:\Program Files (x86)\Nova1492\datan\common\grid.bmp","pass"
"datan\common\arm24_bzk.gx","nova_fire_arm24_bzk","0x141","138","106","top","0x7D","0x1078F","C:\Program Files\Nova1492AR\data\top36.GX","0x0","0x1079A","0","-0.000967","-0","0","-0.000967","-0","-0.363487;-0.004304;-0.855639|0.848865;1.085214;0.443536","","","C:\Program Files (x86)\Nova1492\datan\common\top36.TGA","pass"
"datan\common\arm24_bzk.gx","nova_fire_arm24_bzk","0x3466","49","56","Box18","0x22D0","0x421D","top","0x7D","0x1078F","0","0.655917","0.071502","0","0.65495","0.071502","-0.201032;0.662845;-0.176213|0.201032;1.083767;0.286623","","","C:\Program Files (x86)\Nova1492\datan\common\top36.TGA","pass"
"datan\common\arm24_bzk.gx","nova_fire_arm24_bzk","0x573F","20","16","Box358","0x4228","0x7C2A","top","0x7D","0x1078F","0.56702","0.427984","0.101937","0.56702","0.427017","0.101937","0.467193;0.10394;-0.048534|0.778663;0.520993;0.206385","","","C:\Program Files (x86)\Nova1492\datan\common\top36.TGA","pass"
"datan\common\arm24_bzk.gx","nova_fire_arm24_bzk","0x6AA9","32","22","Mesh03","0x5C52","0x7C1F","Box358","0x4228","0x7C2A","0.115399","-0.241633","-0.073842","0.697599","0.185384","0.060479","0.599441;-0.108719;-0.097069|0.939154;0.251297;0.568394","","","C:\Program Files (x86)\Nova1492\datan\common\top36.TGA","pass"
"datan\common\arm24_bzk.gx","nova_fire_arm24_bzk","0x7867","12","10","Box352","0x7250","0x7C14","Mesh03","0x5C52","0x7C1F","0.194443","-0.465143","0.106621","0.800839","0.008144","0.533196","0.708491;-0.123457;0.506027|0.948104;0.126758;0.773561","","","C:\Program Files (x86)\Nova1492\datan\common\top36.TGA","pass"
"datan\common\arm24_bzk.gx","nova_fire_arm24_bzk","0x8E14","181","142","Cylinder243475","0x7C35","0xB730","top","0x7D","0x1078F","-0.388353","0.470423","0.054762","-0.388353","0.469456","0.054762","-0.808673;0.343223;-0.264694|-0.257469;1.26147;1.989215","","","C:\Program Files (x86)\Nova1492\datan\common\top36.TGA","pass"
"datan\common\arm24_bzk.gx","nova_fire_arm24_bzk","0xB748","12","6","top","0x7D","0x1078F","C:\Program Files\Nova1492AR\data\top36.GX","0x0","0x1079A","0","-0.000967","-0","0","-0.000967","-0","-0.365977;-0.090299;1.473368|-0.01637;0.532249;4.982535","","","C:\Program Files (x86)\Nova1492\datan\common\top36.TGA","pass"
"datan\common\arm24_bzk.gx","nova_fire_arm24_bzk","0xBE99","24","18","Box339","0xBA83","0xE4DA","top","0x7D","0x1078F","-0.078486","-0.046869","0.099186","-0.078486","-0.047836","0.099186","-0.291016;-0.337185;0.005028|0.029288;0.06155;0.336203","","","C:\Program Files (x86)\Nova1492\datan\common\top36.TGA","pass"
"datan\common\arm24_bzk.gx","nova_fire_arm24_bzk","0xC88A","32","22","Mesh02","0xC474","0xE4CF","Box339","0xBA83","0xE4DA","-0.058671","-0.015755","0.283389","-0.197183","-0.219303","0.300456","-0.380582;-0.426651;0.191259|-0.067577;-0.111165;0.841652","","","C:\Program Files (x86)\Nova1492\datan\common\top36.TGA","pass"
"datan\common\arm24_bzk.gx","nova_fire_arm24_bzk","0xD447","12","10","Box344","0xD031","0xD812","Mesh02","0xC474","0xE4CF","0.010378","-0.022235","0.527209","-0.186805","-0.241539","0.827666","-0.280698;-0.330116;0.813398|-0.083364;-0.125532;1.057925","","","C:\Program Files (x86)\Nova1492\datan\common\top36.TGA","pass"
"datan\common\arm24_bzk.gx","nova_fire_arm24_bzk","0xDC35","34","26","Object01","0xD81D","0xE4C4","Mesh02","0xC474","0xE4CF","0.006009","0.53898","0.685245","-0.191174","0.319676","0.985701","-0.350116;-0.38333;0.804434|-0.032232;0.40768;1.116702","","","C:\Program Files (x86)\Nova1492\datan\common\top36.TGA","pass"
"datan\common\arm24_bzk.gx","nova_fire_arm24_bzk","0x103CD","20","10","muzzle","0xE4E5","0x10784","top","0x7D","0x1078F","-0.191174","0.417079","1.818914","-0.191174","0.416112","1.818914","-0.19169;0.415579;1.818652|-0.190658;0.416698;1.819771","","","C:\Program Files (x86)\Nova1492\datan\common\top36.TGA","pass"
"datan\common\arm25_skoob.gx","nova_fire_arm25_skoob","0x141","139","97","top","0x7D","0x2B03","C:\Program Files\Nova1492AR\data\top41.GX","0x0","0x2B0E","0","0","0","0","0","0","-0.322444;0;-0.433584|0.3162;0.358594;1.183145","","","C:\Program Files (x86)\Nova1492\datan\common\top41.TGA","pass"
"datan\common\arm25_skoob.gx","nova_fire_arm25_skoob","0x23A0","8","8","muzzle","0x207A","0x25B3","top","0x7D","0x2B03","-0.171352","0.138878","1.036105","-0.171352","0.138878","1.036105","-0.17822;0.132009;1.026393|-0.164485;0.145746;1.045817","","","C:\Program Files (x86)\Nova1492\datan\common\top41.TGA","pass"
"datan\common\arm25_skoob.gx","nova_fire_arm25_skoob","0x28E5","8","8","muzzle1","0x25BE","0x2AF8","top","0x7D","0x2B03","0.148182","0.138878","1.036105","0.148182","0.138878","1.036105","0.141314;0.132009;1.026393|0.155049;0.145746;1.045817","","","C:\Program Files (x86)\Nova1492\datan\common\top41.TGA","pass"
"datan\common\arm26_srmd.gx","nova_fire_arm26_srmd","0x490","259","211","top","0x7D","0x3F5B","C:\Program Files\Nova1492AR\data\top42.GX","0x0","0x3F66","0","0","0","0","0","0","-0.217568;-0.001623;-0.367148|0.217568;0.857472;0.869204","","","C:\Program Files (x86)\Nova1492\datan\common\top42.TGA","pass"
"datan\common\arm26_srmd.gx","nova_fire_arm26_srmd","0x3E29","4","2","muzzle","0x3D7F","0x3F50","top","0x7D","0x3F5B","-0.000969","0.697571","0.832033","-0.000969","0.697571","0.832033","-0.00904;0.691074;0.841089|0.007103;0.704067;0.841089","","","C:\Program Files (x86)\Nova1492\datan\common\top42.TGA","pass"
"datan\common\arm27_stst.gx","nova_fire_arm27_stst","0x141","86","62","top","0x7D","0x57DD","C:\Program Files\Nova1492AR\data\top43.GX","0x0","0x57E8","0","0","0","0","0","0","-0.398779;-0.000188;-0.450782|0.397703;0.21647;0.469052","","","C:\Program Files (x86)\Nova1492\datan\common\top43.TGA","pass"
"datan\common\arm27_stst.gx","nova_fire_arm27_stst","0x1999","121","82","Box07","0x1584","0x4F82","top","0x7D","0x57DD","0.069865","0.223181","0.332513","0.069865","0.223181","0.332513","-0.196926;0.164475;-0.018108|0.196927;0.749988;0.508127","","","C:\Program Files (x86)\Nova1492\datan\common\top43.TGA","pass"
"datan\common\arm27_stst.gx","nova_fire_arm27_stst","0x373A","54","46","NGon01","0x33A4","0x4AFB","Box07","0x1584","0x4F82","-0.069599","0.284431","0.13995","0.000266","0.507612","0.472463","-0.11759;0.396981;0.472463|0.118122;0.618243;1.141305","","","C:\Program Files (x86)\Nova1492\datan\common\top43.TGA","pass"
"datan\common\arm27_stst.gx","nova_fire_arm27_stst","0x4815","12","12","muzzle","0x442F","0x4AF0","NGon01","0x33A4","0x4AFB","0.005557","-0.001331","0.545393","0.005823","0.50628","1.017856","0.00144;0.501897;1.016598|0.010206;0.510663;1.027914","","","C:\Program Files (x86)\Nova1492\datan\common\top43.TGA","pass"
"datan\common\arm27_stst.gx","nova_fire_arm27_stst","0x4D6C","4","10","NGon02","0x4B06","0x4F77","Box07","0x1584","0x4F82","-0.076633","0.298113","0.132665","-0.006768","0.521294","0.465179","-0.201876;0.399368;0.465178|0.20133;0.615745;0.465179","","","C:\Program Files (x86)\Nova1492\datan\common\top43.TGA","pass"
"datan\common\arm27_stst.gx","nova_fire_arm27_stst","0x51F3","4","10","NGon10","0x4F8D","0x53AA","top","0x7D","0x57DD","-0.40342","0.064024","0.197145","-0.40342","0.064024","0.197145","-0.40342;0.010188;0.104935|-0.40342;0.105728;0.295767","","","C:\Program Files (x86)\Nova1492\datan\common\top43.TGA","pass"
"datan\common\arm27_stst.gx","nova_fire_arm27_stst","0x561B","4","10","NGon09","0x53B5","0x57D2","top","0x7D","0x57DD","0.402071","0.064024","0.206073","0.402071","0.064024","0.206073","0.402071;0.010188;0.107451|0.402071;0.105728;0.298283","","","C:\Program Files (x86)\Nova1492\datan\common\top43.TGA","pass"
"datan\common\arm28_ozs.gx","nova_fire_arm28_ozs","0x149","167","154","top","0x81","0x360E","C:\Program Files\Nova1492AR\data\topshield.GX","0x0","0x3619","0","0","0","0","0","0","-0.234896;-0.011843;-0.346924|0.229078;0.328631;0.662621","","","C:\Program Files (x86)\Nova1492\datan\common\topshield.TGA","pass"
"datan\common\arm28_ozs.gx","nova_fire_arm28_ozs","0x2A9F","4","2","Box45","0x2846","0x2BC6","top","0x81","0x360E","0.23936","0.063209","0.614229","0.23936","0.063209","0.614229","0.150965;0.010302;0.572079|0.222328;0.112085;0.658318","","","C:\Program Files (x86)\Nova1492\datan\common\topshield.TGA","pass"
"datan\common\arm28_ozs.gx","nova_fire_arm28_ozs","0x2E2A","4","2","Box46","0x2BD1","0x2F51","top","0x81","0x360E","-0.240869","0.06802","0.617218","-0.240869","0.06802","0.617218","-0.223064;0.015577;0.573458|-0.151737;0.117374;0.659647","","","C:\Program Files (x86)\Nova1492\datan\common\topshield.TGA","pass"
"datan\common\arm28_ozs.gx","nova_fire_arm28_ozs","0x31C4","16","20","Object01","0x2F5C","0x3603","top","0x81","0x360E","-0.000822","0.246377","0.358012","-0.000822","0.246377","0.358012","-0.120472;0.17753;0.224814|0.118443;0.315224;0.491211","","","C:\Program Files (x86)\Nova1492\datan\common\topshield.TGA","pass"
"datan\common\arm29_sdbt.gx","nova_fire_arm29_sdbt","0x141","128","98","top","0x7D","0xCE2D","C:\Program Files\Nova1492AR\data\top51.GX","0x0","0xD478","0","0","0","0","0","0","-0.428317;-0.016394;-0.775538|0.428112;0.784112;0.446762","","","C:\Program Files (x86)\Nova1492\datan\common\top51.TGA","pass"
"datan\common\arm29_sdbt.gx","nova_fire_arm29_sdbt","0x266B","12","10","Box333","0x2094","0x767E","top","0x7D","0xCE2D","0.36077","0.425699","0.051023","0.36077","0.425699","0.051023","0.358321;0.370176;-0.180834|0.779525;0.868961;0.307587","","","C:\Program Files (x86)\Nova1492\datan\common\top51.TGA","pass"
"datan\common\arm29_sdbt.gx","nova_fire_arm29_sdbt","0x464E","20","16","Box346","0x2A36","0x7673","Box333","0x2094","0x767E","0.200748","-0.035018","0.008955","0.561518","0.39068","0.059979","0.405328;0.086653;-0.135361|0.806592;0.600047;0.183528","","","C:\Program Files (x86)\Nova1492\datan\common\top51.TGA","pass"
"datan\common\arm29_sdbt.gx","nova_fire_arm29_sdbt","0x69E9","18","12","Mesh02","0x4B91","0x7668","Box346","0x2A36","0x7673","0.102082","-0.247504","-0.096521","0.726879","0.193017","-0.036543","0.578168;-0.072604;-0.071668|0.966104;0.358193;0.511271","","","C:\Program Files (x86)\Nova1492\datan\common\top51.TGA","pass"
"datan\common\arm29_sdbt.gx","nova_fire_arm29_sdbt","0x7292","12","10","Box345","0x6EBC","0x765D","Mesh02","0x4B91","0x7668","-0.061196","-0.32956","0.427785","0.841816","0.064841","0.47646","0.7311;-0.042504;0.456886|0.961639;0.193726;0.698085","","","C:\Program Files (x86)\Nova1492\datan\common\top51.TGA","pass"
"datan\common\arm29_sdbt.gx","nova_fire_arm29_sdbt","0xCE45","29","20","C:\Program Files\Nova1492AR\data\top51.GX","0x0","0xD478","","","","0","0","0","0","0","0","-0.038539;0.158997;-0.21619|0.038539;0.367582;0.299706","","","C:\Program Files (x86)\Nova1492\datan\common\top51.TGA","pass"
"datan\common\arm29_sdbt.gx","nova_fire_arm29_sdbt","0xD9DA","12","10","Box329","0xD483","0x13ABC","","","","-0.361432","0.425699","0.051023","-0.361432","0.425699","0.051023","-0.780776;0.370176;-0.180834|-0.359572;0.868961;0.307587","","","C:\Program Files (x86)\Nova1492\datan\common\top51.TGA","pass"
"datan\common\arm29_sdbt.gx","nova_fire_arm29_sdbt","0xF1BC","20","16","Box339","0xDDA5","0x13AB1","Box329","0xD483","0x13ABC","-0.250476","-0.024565","0.008955","-0.611908","0.401133","0.059979","-0.926309;0.109337;-0.077419|-0.342263;0.674332;0.214798","","","C:\Program Files (x86)\Nova1492\datan\common\top51.TGA","pass"
"datan\common\arm29_sdbt.gx","nova_fire_arm29_sdbt","0xFC26","18","12","Mesh01","0xF6CF","0x13AA6","Box339","0xDDA5","0x13AB1","-0.150211","-0.172864","0.041137","-0.776614","0.242019","0.101115","-0.98388;-0.025183;0.055674|-0.504986;0.345455;0.679385","","","C:\Program Files (x86)\Nova1492\datan\common\top51.TGA","pass"
"datan\common\arm29_sdbt.gx","nova_fire_arm29_sdbt","0x10650","12","10","Box344","0x100F9","0x13A9B","Mesh01","0xF6CF","0x13AA6","0.133507","-0.207499","0.474304","-0.643107","0.120034","0.604245","-0.735691;0.01394;0.554721|-0.461726;0.266317;0.82614","","","C:\Program Files (x86)\Nova1492\datan\common\top51.TGA","pass"
"datan\common\arm29_sdbt.gx","nova_fire_arm29_sdbt","0x10F53","145","120","Box03","0x109FD","0x13A90","Box344","0x100F9","0x13A9B","0.091858","0.045331","0.086082","-0.551249","0.179624","0.681148","-0.903889;-0.025849;-0.340501|-0.23202;0.978073;2.921709","","","C:\Program Files (x86)\Nova1492\datan\common\top51.TGA","pass"
"datan\common\arm30_sm.gx","nova_fire_arm30_sm","0x149","78","90","top","0x81","0x3453","C:\Program Files\Nova1492AR\data\topsummon.GX","0x0","0x345E","0","0","0","0","0","0","-0.208049;-0.005889;-0.244879|0.209287;0.249603;0.467358","","","C:\Program Files (x86)\Nova1492\datan\common\topsummon.TGA","pass"
"datan\common\arm30_sm.gx","nova_fire_arm30_sm","0x170F","8","6","Box24","0x14AA","0x1952","top","0x81","0x3453","-0.000028","0.0718","0.215652","-0.000028","0.0718","0.215652","-0.116091;0.064853;0.09916|0.116036;0.104818;0.332144","","","C:\Program Files (x86)\Nova1492\datan\common\topsummon.TGA","pass"
"datan\common\arm30_sm.gx","nova_fire_arm30_sm","0x1EF7","18","18","Box11","0x195D","0x248A","top","0x81","0x3453","-0.134843","0.119698","0.273113","-0.134843","0.119698","0.273113","-0.291454;0.075677;0.036907|-0.130602;0.162809;0.50932","","","C:\Program Files (x86)\Nova1492\datan\common\topsummon.TGA","pass"
"datan\common\arm30_sm.gx","nova_fire_arm30_sm","0x2700","4","2","Box30224797","0x2495","0x287B","top","0x81","0x3453","0.150535","0.084735","0.368912","0.150535","0.084735","0.368912","0.135754;0.024054;0.31182|0.165316;0.145416;0.426004","","","C:\Program Files (x86)\Nova1492\datan\common\topsummon.TGA","pass"
"datan\common\arm30_sm.gx","nova_fire_arm30_sm","0x2AF1","4","2","Box30224796","0x2886","0x2C6C","top","0x81","0x3453","0.177171","0.095606","-0.077559","0.177171","0.095606","-0.077559","0.16239;0.034925;-0.134651|0.191952;0.156287;-0.020467","","","C:\Program Files (x86)\Nova1492\datan\common\topsummon.TGA","pass"
"datan\common\arm30_sm.gx","nova_fire_arm30_sm","0x2EDC","4","2","Box23","0x2C77","0x3057","top","0x81","0x3453","-0.149132","0.089598","0.368912","-0.149132","0.089598","0.368912","-0.163914;0.028917;0.31182|-0.134351;0.150279;0.426004","","","C:\Program Files (x86)\Nova1492\datan\common\topsummon.TGA","pass"
"datan\common\arm30_sm.gx","nova_fire_arm30_sm","0x32CD","4","2","Box30224798","0x3062","0x3448","top","0x81","0x3453","-0.17243","0.098426","-0.076774","-0.17243","0.098426","-0.076774","-0.187211;0.037745;-0.133866|-0.157648;0.159107;-0.019682","","","C:\Program Files (x86)\Nova1492\datan\common\topsummon.TGA","pass"
"datan\common\arm31_skokr.gx","nova_fire_arm31_skokr","0x141","180","194","top","0x7D","0x66E7","C:\Program Files\Nova1492AR\data\top61.GX","0x0","0x66F2","0","0","0","0","0","0","-0.703428;-0.027838;-0.426247|0.700086;0.6054;0.353158","","","C:\Program Files (x86)\Nova1492\datan\common\top61.TGA","pass"
"datan\common\arm31_skokr.gx","nova_fire_arm31_skokr","0x328B","35","43","Box179","0x2E34","0x44AA","top","0x7D","0x66E7","0.427024","0.293516","-0.288617","0.427024","0.293516","-0.288617","0.33169;0.167477;-0.39111|0.522359;0.681809;0.519151","","","C:\Program Files (x86)\Nova1492\datan\common\top61.TGA","pass"
"datan\common\arm31_skokr.gx","nova_fire_arm31_skokr","0x41C4","12","12","muzzle","0x3D9E","0x449F","Box179","0x2E34","0x44AA","-0.001239","0.293674","0.450551","0.425785","0.58719","0.161934","0.42494;0.586345;0.161693|0.42663;0.588214;0.163339","","","C:\Program Files (x86)\Nova1492\datan\common\top61.TGA","pass"
"datan\common\arm31_skokr.gx","nova_fire_arm31_skokr","0x478B","12","10","Box181","0x44B5","0x4A42","top","0x7D","0x66E7","0.425723","0.336991","0.053041","0.425723","0.336991","0.053041","0.377043;0.296867;0.049998|0.474403;0.440642;0.406435","","","C:\Program Files (x86)\Nova1492\datan\common\top61.TGA","pass"
"datan\common\arm31_skokr.gx","nova_fire_arm31_skokr","0x4EA4","35","43","Box532","0x4A4D","0x60C4","top","0x7D","0x66E7","-0.427895","0.293516","-0.288617","-0.427895","0.293516","-0.288617","-0.524096;0.167477;-0.39111|-0.331694;0.682867;0.518495","","","C:\Program Files (x86)\Nova1492\datan\common\top61.TGA","pass"
"datan\common\arm31_skokr.gx","nova_fire_arm31_skokr","0x5DDE","12","12","muzzle1","0x59B7","0x60B9","Box532","0x4A4D","0x60C4","0.00152","0.294732","0.449895","-0.426375","0.588248","0.161278","-0.42722;0.587412;0.161037|-0.42553;0.589281;0.162683","","","C:\Program Files (x86)\Nova1492\datan\common\top61.TGA","pass"
"datan\common\arm31_skokr.gx","nova_fire_arm31_skokr","0x6425","12","10","Box529","0x60CF","0x66DC","top","0x7D","0x66E7","-0.426811","0.338061","0.055367","-0.426811","0.338061","0.055367","-0.475491;0.29795;0.049763|-0.378131;0.441725;0.4062","","","C:\Program Files (x86)\Nova1492\datan\common\top61.TGA","pass"
"datan\common\arm32_sppoo.gx","nova_fire_arm32_sppoo","0x141","228","109","top","0x7D","0xDD48","C:\Program Files\Nova1492AR\data\top62.GX","0x0","0x129B9","0","0","0","0","0","0","-0.367799;-0.00538;-0.816583|0.367799;0.616874;0.490902","","","C:\Program Files (x86)\Nova1492\datan\common\top62.TGA","pass"
"datan\common\arm32_sppoo.gx","nova_fire_arm32_sppoo","0x4289","56","30","Cylinder04","0x2EEE","0x8FA3","top","0x7D","0xDD48","-0.32633","0.480379","-0.002146","-0.32633","0.480379","-0.002146","-0.761936;0.18792;-0.285005|-0.338588;0.734509;0.275135","","","C:\Program Files (x86)\Nova1492\datan\common\top62.TGA","pass"
"datan\common\arm32_sppoo.gx","nova_fire_arm32_sppoo","0x5703","36","18","Box320","0x4EEC","0x8F98","Cylinder04","0x2EEE","0x8FA3","-0.138506","-0.062181","-0.010193","-0.464836","0.418198","-0.012338","-0.676692;0.064233;-0.143753|-0.370477;0.47656;0.119076","","","C:\Program Files (x86)\Nova1492\datan\common\top62.TGA","pass"
"datan\common\arm32_sppoo.gx","nova_fire_arm32_sppoo","0x7178","133","80","Box13","0x5EE2","0x8F8D","Box320","0x4EEC","0x8F98","-0.025654","-0.319978","0.046004","-0.628163","0.14185","0.033666","-1.102856;-0.152831;-0.187032|-0.504894;0.419716;1.134423","","","C:\Program Files (x86)\Nova1492\datan\common\top62.TGA","pass"
"datan\common\arm32_sppoo.gx","nova_fire_arm32_sppoo","0x8E5B","4","2","muzzle","0x8DB1","0x8F82","Box13","0x5EE2","0x8F8D","-0.041856","-1.1039","-0.055226","-0.954324","0.126358","1.090442","-0.95895;0.126358;1.08575|-0.949699;0.126358;1.095133","","","C:\Program Files (x86)\Nova1492\datan\common\top62.TGA","pass"
"datan\common\arm32_sppoo.gx","nova_fire_arm32_sppoo","0xADCE","56","51","Cylinder243471","0x8FAE","0xBA97","top","0x7D","0xDD48","0","0.721423","0.031583","0","0.721423","0.031583","-0.186966;0.614367;-0.167971|0.186966;0.877524;0.269454","","","C:\Program Files (x86)\Nova1492\datan\common\top62.TGA","pass"
"datan\common\arm32_sppoo.gx","nova_fire_arm32_sppoo","0xD078","20","10","Box12","0xBAA2","0xD5A8","top","0x7D","0xDD48","0.309494","0.476055","-0.008894","0.309494","0.476055","-0.008894","0.317381;0.389071;-0.170625|0.596122;0.783524;0.184231","","","C:\Program Files (x86)\Nova1492\datan\common\top62.TGA","pass"
"datan\common\arm32_sppoo.gx","nova_fire_arm32_sppoo","0xD5C0","32","16","top","0x7D","0xDD48","C:\Program Files\Nova1492AR\data\top62.GX","0x0","0x129B9","0","0","0","0","0","0","0.016873;-0.138211;-0.222217|0.378129;0.615473;0.243507","","","C:\Program Files (x86)\Nova1492\datan\common\top62.TGA","pass"
"datan\common\arm32_sppoo.gx","nova_fire_arm32_sppoo","0xDD60","32","16","C:\Program Files\Nova1492AR\data\top62.GX","0x0","0x129B9","","","","0","0","0","0","0","0","0.016873;-0.138211;-0.222217|0.378129;0.615473;0.243507","","","C:\Program Files (x86)\Nova1492\datan\common\top62.TGA","pass"
"datan\common\arm32_sppoo.gx","nova_fire_arm32_sppoo","0xF95A","36","18","Box291","0xE483","0x129AE","C:\Program Files\Nova1492AR\data\top62.GX","0x0","0x129B9","0.155342","-0.039831","-0.003444","0.155342","-0.039831","-0.003444","0.051853;-0.402912;-0.1508|0.408201;0.017386;0.117927","","","C:\Program Files (x86)\Nova1492\datan\common\top62.TGA","pass"
"datan\common\arm32_sppoo.gx","nova_fire_arm32_sppoo","0x11A50","72","36","Box293","0x10139","0x129A3","Box291","0xE483","0x129AE","-0.001933","-0.326465","0.030742","0.311851","-0.32644","0.026364","0.137359;-0.538849;0.010501|0.483237;-0.227075;0.583267","","","C:\Program Files (x86)\Nova1492\datan\common\top62.TGA","pass"
"datan\common\arm33_hkoo.gx","nova_fire_arm33_hkoo","0x141","163","139","top","0x7D","0x54C5","C:\Program Files\Nova1492AR\data\top71.GX","0x0","0x54D0","0","0","0","0","0","0","-0.27312;0.000013;-0.339925|0.27312;0.356829;0.603904","","","C:\Program Files (x86)\Nova1492\datan\common\top71.TGA","pass"
"datan\common\arm33_hkoo.gx","nova_fire_arm33_hkoo","0x2B8C","88","60","Box13","0x25F6","0x54BA","top","0x7D","0x54C5","-0.005453","0.315779","0.430746","-0.005453","0.315779","0.430746","-0.245094;0.315764;0.392117|0.217313;0.63798;0.585277","","","C:\Program Files (x86)\Nova1492\datan\common\top71.TGA","pass"
"datan\common\arm33_hkoo.gx","nova_fire_arm33_hkoo","0x3F50","4","2","Box20","0x3CEB","0x4077","Box13","0x25F6","0x54BA","0","0.062052","0.043628","-0.005453","0.377831","0.474373","-0.036303;0.319935;0.474373|0.025397;0.435728;0.474373","","","C:\Program Files (x86)\Nova1492\datan\common\top71.TGA","pass"
"datan\common\arm33_hkoo.gx","nova_fire_arm33_hkoo","0x4658","72","64","Box17","0x4082","0x54AF","Box13","0x25F6","0x54BA","0.038285","0.311362","-0.031127","0.032832","0.627141","0.399619","-0.14855;0.617172;0.272481|0.117584;0.828397;0.445466","","","C:\Program Files (x86)\Nova1492\datan\common\top71.TGA","pass"
"datan\common\arm34_skpo.gx","nova_fire_arm34_skpo","0x490","216","227","top","0x7D","0x89DC","C:\Program Files\Nova1492AR\data\top81.GX","0x0","0x89E7","0","0","0","0","0","0","-0.227098;-0.001634;-0.369428|0.238421;0.434897;0.783898","","","C:\Program Files (x86)\Nova1492\datan\common\top81.TGA","pass"
"datan\common\arm34_skpo.gx","nova_fire_arm34_skpo","0x3C1C","8","10","Box34","0x3807","0x488E","top","0x7D","0x89DC","0.189282","0.085907","0.150504","0.189282","0.085907","0.150504","0.152711;0.009026;0.071942|0.336569;0.156803;0.253825","","","C:\Program Files (x86)\Nova1492\datan\common\top81.TGA","pass"
"datan\common\arm34_skpo.gx","nova_fire_arm34_skpo","0x42B0","29","14","Box35","0x3E9B","0x4883","Box34","0x3807","0x488E","0.099463","-0.006904","0.034417","0.288745","0.079002","0.184921","0.073405;0.015676;0.177333|0.477336;0.151864;0.944802","","","C:\Program Files (x86)\Nova1492\datan\common\top81.TGA","pass"
"datan\common\arm34_skpo.gx","nova_fire_arm34_skpo","0x4CAE","8","10","Box37","0x4899","0x58F0","top","0x7D","0x89DC","-0.189329","0.085907","0.150504","-0.189329","0.085907","0.150504","-0.336616;0.009026;0.071942|-0.152758;0.156803;0.253825","","","C:\Program Files (x86)\Nova1492\datan\common\top81.TGA","pass"
"datan\common\arm34_skpo.gx","nova_fire_arm34_skpo","0x5342","29","14","Box47","0x4F2D","0x58E5","Box37","0x4899","0x58F0","-0.105047","-0.006904","0.034417","-0.294376","0.079002","0.184921","-0.482966;0.015676;0.177333|-0.079036;0.151864;0.944802","","","C:\Program Files (x86)\Nova1492\datan\common\top81.TGA","pass"
"datan\common\arm34_skpo.gx","nova_fire_arm34_skpo","0x5B60","4","2","Box48","0x58FB","0x5C87","top","0x7D","0x89DC","-0.151859","0.040546","0.657581","-0.151859","0.040546","0.657581","-0.163728;-0.003986;0.615775|-0.139991;0.085077;0.699388","","","C:\Program Files (x86)\Nova1492\datan\common\top81.TGA","pass"
"datan\common\arm34_skpo.gx","nova_fire_arm34_skpo","0x5EF7","4","2","Box05","0x5C92","0x601E","top","0x7D","0x89DC","0.16314","0.040546","0.657581","0.16314","0.040546","0.657581","0.151271;-0.003986;0.615775|0.175008;0.085077;0.699388","","","C:\Program Files (x86)\Nova1492\datan\common\top81.TGA","pass"
"datan\common\arm34_skpo.gx","nova_fire_arm34_skpo","0x643E","11","14","Box03","0x6029","0x70AC","top","0x7D","0x89DC","0.007695","0.408225","0.253027","0.007695","0.408225","0.253027","-0.061204;0.378216;0.167802|0.076593;0.640794;0.487683","","","C:\Program Files (x86)\Nova1492\datan\common\top81.TGA","pass"
"datan\common\arm34_skpo.gx","nova_fire_arm34_skpo","0x6C0A","18","14","Box38","0x67F5","0x70A1","Box03","0x6029","0x70AC","0","0.205581","0.199647","0.007695","0.613807","0.452674","-0.058993;0.087527;0.343613|0.074383;0.65149;0.996061","","","C:\Program Files (x86)\Nova1492\datan\common\top81.TGA","pass"
"datan\common\arm34_skpo.gx","nova_fire_arm34_skpo","0x751E","4","4","muzzle","0x70B7","0x7669","top","0x7D","0x89DC","0.012765","0.133306","0.917506","0.012765","0.133306","0.917506","0.000115;0.122571;0.917506|0.025414;0.144041;0.917506","","","C:\Program Files (x86)\Nova1492\datan\common\top81.TGA","pass"
